instance_id,component_size,separation,coverage,base_wrongness,seed,x,y,n_k,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,space_n_elements,space_build_seconds,n_samples,n_ok,n_unreachable_in_space,n_not_in_space_bug,n_contradictory,h_max,AUC_claims,AUC_abs_claims,n_d_claims_evaluated,AUC_hops,n_d_hops_evaluated,n_symdiff_compared,n_symdiff_eq_dhops,n_symdiff_gt_dhops,n_symdiff_lt_dhops,frac_symdiff_eq_dhops,frac_symdiff_gt_dhops,frac_symdiff_lt_dhops
c04_s01_cov100_seed00000011_bw010,4,1,1.0,0.1,11,X,Y,3,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y W->Y X->Y C00-X,7.366600000002776e-05,0.0,7.366600000002776e-05,,11,0.0014100830000001174,300,100,0,0,200,2,0.6799999999999999,0.68,3,0.6799999999999999,1,100,100,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000012_bw010,4,1,1.0,0.1,12,X,Y,4,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y W->Y X->C02 X->C03 X->Y C00-X,0.0001292499999996366,0.0,0.0001292499999996366,,32,0.005365499999999912,400,154,0,0,246,6,0.2012471655328798,0.6708238851095993,4,0.28643235071806494,3,154,154,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000013_bw010,4,1,1.0,0.1,13,X,Y,3,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 W->Y X->C02 X->Y C00-X,0.00010591699999995541,0.0,0.00010591699999995541,,10,0.001345542000000144,300,167,0,0,133,6,0.0,0.0,3,0.0,3,167,167,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000014_bw010,4,1,1.0,0.1,14,X,Y,3,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 W->Y X->Y C00-X,7.987499999995151e-05,0.0,7.987499999995151e-05,,10,0.0012819170000000213,300,95,0,0,205,4,0.7131147540983607,1.4262295081967213,3,0.5983606557377049,2,95,95,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000000_bw025,4,1,1.0,0.25,0,X,Y,5,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y W->Y X->C02 X->C03 X->Y C00-X,0.00013658399999982862,0.0,0.00013658399999982862,,50,0.013658583000000668,500,108,0,0,392,6,0.20625,0.6875,5,0.34375,3,108,108,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000002_bw025,4,1,1.0,0.25,2,X,Y,4,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y W->Y X->Y C00-X C02-X,0.00023166699999954687,0.0,0.00023166699999954687,,32,0.005170666999999796,400,159,0,0,241,6,0.37200000000000005,1.24,4,0.5720000000000001,3,159,159,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000003_bw025,4,1,1.0,0.25,3,X,Y,4,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y W->Y X->C02 X->Y C00-X,0.0001140410000006753,0.0,0.0001140410000006753,,32,0.005142624999999512,400,161,0,0,239,6,0.16875,0.5625,4,0.28125,3,161,161,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000005_bw025,4,1,1.0,0.25,5,X,Y,3,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 W->Y X->C02 X->Y C00-X,0.00011545799999979067,0.0,0.00011545799999979067,,10,0.0013243750000002663,300,105,0,0,195,4,0.7464788732394366,1.4929577464788732,3,0.6450704225352112,2,105,105,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000006_bw025,4,1,1.0,0.25,6,X,Y,3,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C02 C00-X,0.00017433300000035956,0.0,0.00017433300000035956,,10,0.0013149159999992222,300,175,0,0,125,6,0.5,1.0,3,0.5,3,175,175,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000008_bw025,4,1,1.0,0.25,8,X,Y,3,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y W->Y X->C02 X->Y C00-X,0.0001171669999999736,0.0,0.0001171669999999736,,10,0.0012784169999999762,300,109,0,0,191,4,0.25675675675675674,0.5135135135135135,3,0.35945945945945945,2,109,109,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000009_bw025,4,1,1.0,0.25,9,X,Y,4,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 W->Y X->C02 X->Y C00-X,0.00011637500000016843,0.0,0.00011637500000016843,,32,0.0054325419999994295,400,241,0,0,159,8,0.10363636363636364,0.34545454545454546,4,0.10363636363636364,4,241,241,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000010_bw025,4,1,1.0,0.25,10,X,Y,4,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 W->Y X->Y C00-X C02-X,0.00022400000000022402,0.0,0.00022400000000022402,,32,0.005185583999999466,400,141,0,0,259,6,0.41739130434782606,1.391304347826087,4,0.6173913043478261,3,141,141,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000011_bw025,4,1,1.0,0.25,11,X,Y,3,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y W->Y X->Y C00-C02 C00-X,0.00016441599999961198,0.0,0.00016441599999961198,,11,0.001357125000000181,300,102,0,0,198,4,0.7426470588235294,1.4852941176470589,3,0.8455882352941175,2,102,102,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000012_bw025,4,1,1.0,0.25,12,X,Y,4,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y W->Y X->C02 X->Y C00-X C03-X,0.00023129099999952274,0.0,0.00023129099999952274,,32,0.005291124999999397,400,235,0,0,165,8,0.3,1.0,4,0.3,4,235,235,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000014_bw025,4,1,1.0,0.25,14,X,Y,3,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 W->Y X->Y C00-X,0.00010241699999991027,0.0,0.00010241699999991027,,10,0.0013276669999999768,300,176,0,0,124,6,0.0,0.0,3,0.0,3,176,176,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000016_bw025,4,1,1.0,0.25,16,X,Y,4,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C02 W->Y X->C02 X->C03 X->Y C00-X,0.00013816600000016166,0.0,0.00013816600000016166,,32,0.006739957999999824,400,235,0,0,165,8,0.16730769230769232,0.5576923076923077,4,0.16730769230769232,4,235,235,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000019_bw025,4,1,1.0,0.25,19,X,Y,4,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 W->Y X->C02 X->C03 X->Y C00-X,0.00014850000000077301,0.0,0.00014850000000077301,,32,0.005434750000000044,400,151,0,0,249,6,0.8120132560066281,2.3733775200220935,4,0.7415907207953605,3,151,151,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000021_bw025,4,1,1.0,0.25,21,X,Y,3,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 W->Y X->Y C00-C02 C00-X,0.00023425000000010243,0.0,0.00023425000000010243,,10,0.001273458000000005,300,101,0,0,199,4,0.5,1.0,3,0.7,2,101,101,0,0,1.0,0.0,0.0
c04_s01_cov100_seed00000022_bw025,4,1,1.0,0.25,22,X,Y,5,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y W->Y X->C02 X->C03 X->Y C00-X,0.00012658399999931902,0.0,0.00012658399999931902,,50,0.013583708999999722,500,126,0,0,374,6,0.205,0.6833333333333333,5,0.3416666666666667,3,126,126,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000000_bw000,4,2,0.5,0.0,0,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.0002489580000002434,0.0,0.0002489580000002434,,32,0.00658412499999983,200,154,0,0,46,5,0.7,1.0,2,0.8,2,154,154,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000001_bw000,4,2,0.5,0.0,1,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X,0.00016187499999986699,0.0,0.00016187499999986699,,11,0.0016411670000007206,200,155,0,0,45,4,0.7,1.0,2,0.8,2,155,155,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000002_bw000,4,2,0.5,0.0,2,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.0001964590000005373,0.0,0.0001964590000005373,,32,0.005402124999999813,200,149,0,0,51,5,0.7,1.0,2,0.8,2,149,149,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000003_bw000,4,2,0.5,0.0,3,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.00022833299999991397,0.0,0.00022833299999991397,,32,0.005367374999999619,200,147,0,0,53,5,0.7,1.0,2,0.8,2,147,147,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000004_bw000,4,2,0.5,0.0,4,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.0001752920000006597,0.0,0.0001752920000006597,,10,0.0016124169999995885,200,155,0,0,45,5,0.7,1.0,2,0.7,2,155,155,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000005_bw000,4,2,0.5,0.0,5,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.0008273750000000746,0.0,0.0008273750000000746,,10,0.0012963749999999052,200,147,0,0,53,5,0.7,1.0,2,0.7,2,147,147,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000006_bw000,4,2,0.5,0.0,6,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X,0.0001384170000005014,0.0,0.0001384170000005014,,11,0.001434584000000072,200,157,0,0,43,4,0.7,1.0,2,0.8,2,157,157,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000007_bw000,4,2,0.5,0.0,7,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.00014345800000015174,0.0,0.00014345800000015174,,10,0.0014252500000004886,200,144,0,0,56,5,0.7,1.0,2,0.7,2,144,144,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000008_bw000,4,2,0.5,0.0,8,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.00014604199999990186,0.0,0.00014604199999990186,,10,0.0015184589999996945,200,148,0,0,52,5,0.7,1.0,2,0.7,2,148,148,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000009_bw000,4,2,0.5,0.0,9,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.00025829099999974403,0.0,0.00025829099999974403,,32,0.005287374999999983,200,148,0,0,52,5,0.7,1.0,2,0.8,2,148,148,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000010_bw000,4,2,0.5,0.0,10,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.00022245799999964788,0.0,0.00022245799999964788,,32,0.005381375000000688,200,147,0,0,53,5,0.7,1.0,2,0.8,2,147,147,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000011_bw000,4,2,0.5,0.0,11,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C00-C03 C01-X,0.00015862500000007884,0.0,0.00015862500000007884,,10,0.001550917000000318,200,145,0,0,55,5,0.7,1.0,2,0.8,2,145,145,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000012_bw000,4,2,0.5,0.0,12,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X,0.00013583300000075127,0.0,0.00013583300000075127,,11,0.0013049579999995231,200,151,0,0,49,4,0.7,1.0,2,0.8,2,151,151,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000013_bw000,4,2,0.5,0.0,13,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.00014495799999991732,0.0,0.00014495799999991732,,10,0.0013032090000004715,200,144,0,0,56,5,0.7,1.0,2,0.7,2,144,144,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000014_bw000,4,2,0.5,0.0,14,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C00-C03 C01-X,0.00012562499999990706,0.0,0.00012562499999990706,,10,0.0013139170000000533,200,156,0,0,44,5,0.7,1.0,2,0.8,2,156,156,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000000_bw010,4,2,0.5,0.1,0,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.00019645800000045455,0.0,0.00019645800000045455,,32,0.005330999999999975,200,151,0,0,49,5,0.7,1.0,2,0.8,2,151,151,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000001_bw010,4,2,0.5,0.1,1,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X,0.00013591699999970785,0.0,0.00013591699999970785,,11,0.0014022080000000159,200,149,0,0,51,4,0.7,1.0,2,0.8,2,149,149,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000002_bw010,4,2,0.5,0.1,2,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.00019425000000072856,0.0,0.00019425000000072856,,32,0.005255041999999932,200,151,0,0,49,5,0.7,1.0,2,0.8,2,151,151,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000003_bw010,4,2,0.5,0.1,3,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.0001932499999997006,0.0,0.0001932499999997006,,32,0.005289624999999631,200,162,0,0,38,5,0.7,1.0,2,0.8,2,162,162,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000004_bw010,4,2,0.5,0.1,4,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.00013716700000010462,0.0,0.00013716700000010462,,10,0.0013764580000001914,200,153,0,0,47,5,0.7,1.0,2,0.7,2,153,153,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000005_bw010,4,2,0.5,0.1,5,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.0001421659999998326,0.0,0.0001421659999998326,,10,0.0013007920000003281,200,147,0,0,53,5,0.7,1.0,2,0.7,2,147,147,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000006_bw010,4,2,0.5,0.1,6,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X,0.0001330419999998611,0.0,0.0001330419999998611,,11,0.001317625000000433,200,150,0,0,50,4,0.7,1.0,2,0.8,2,150,150,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000007_bw010,4,2,0.5,0.1,7,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.0001432089999999775,0.0,0.0001432089999999775,,10,0.0013015829999991624,200,144,0,0,56,5,0.7,1.0,2,0.7,2,144,144,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000008_bw010,4,2,0.5,0.1,8,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.00014183299999981358,0.0,0.00014183299999981358,,10,0.0013428749999997436,200,138,0,0,62,5,0.7,1.0,2,0.7,2,138,138,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000009_bw010,4,2,0.5,0.1,9,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.00021691699999948355,0.0,0.00021691699999948355,,32,0.005289207999999768,200,156,0,0,44,5,0.7,1.0,2,0.8,2,156,156,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000010_bw010,4,2,0.5,0.1,10,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.0001928749999997592,0.0,0.0001928749999997592,,32,0.005306749999999916,200,159,0,0,41,5,0.7,1.0,2,0.8,2,159,159,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000011_bw010,4,2,0.5,0.1,11,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C00-C03 C01-X,0.00015837499999982185,0.0,0.00015837499999982185,,10,0.0012958749999993913,200,151,0,0,49,5,0.7,1.0,2,0.8,2,151,151,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000012_bw010,4,2,0.5,0.1,12,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X,0.00013487500000053387,0.0,0.00013487500000053387,,11,0.0013133750000005051,200,168,0,0,32,4,0.7,1.0,2,0.8,2,168,168,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000013_bw010,4,2,0.5,0.1,13,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.00013808400000048238,0.0,0.00013808400000048238,,10,0.0013163750000000363,200,149,0,0,51,5,0.7,1.0,2,0.7,2,149,149,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000014_bw010,4,2,0.5,0.1,14,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C00-C03 C01-X,0.00011958400000011693,0.0,0.00011958400000011693,,10,0.0013684170000001217,200,162,0,0,38,5,0.7,1.0,2,0.8,2,162,162,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000000_bw025,4,2,0.5,0.25,0,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.0002193750000003547,0.0,0.0002193750000003547,,32,0.005270709000000373,200,147,0,0,53,5,0.7,1.0,2,0.8,2,147,147,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000001_bw025,4,2,0.5,0.25,1,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X,0.00014308300000021035,0.0,0.00014308300000021035,,11,0.0013884170000002527,200,148,0,0,52,4,0.7,1.0,2,0.8,2,148,148,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000002_bw025,4,2,0.5,0.25,2,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.00020591699999972235,0.0,0.00020591699999972235,,32,0.00560120899999994,200,149,0,0,51,5,0.7,1.0,2,0.8,2,149,149,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000003_bw025,4,2,0.5,0.25,3,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.00020833299999978294,0.0,0.00020833299999978294,,32,0.005559374999999811,200,152,0,0,48,5,0.7,1.0,2,0.8,2,152,152,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000004_bw025,4,2,0.5,0.25,4,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.00015058299999992641,0.0,0.00015058299999992641,,10,0.0013986670000001311,200,152,0,0,48,5,0.7,1.0,2,0.7,2,152,152,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000005_bw025,4,2,0.5,0.25,5,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.00014291699999979812,0.0,0.00014291699999979812,,10,0.0013726670000000496,200,150,0,0,50,5,0.7,1.0,2,0.7,2,150,150,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000006_bw025,4,2,0.5,0.25,6,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X,0.00016391699999918075,0.0,0.00016391699999918075,,11,0.00136808300000002,200,146,0,0,54,4,0.7,1.0,2,0.8,2,146,146,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000007_bw025,4,2,0.5,0.25,7,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.00014074999999991178,0.0,0.00014074999999991178,,10,0.001301124999999459,200,143,0,0,57,5,0.7,1.0,2,0.7,2,143,143,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000008_bw025,4,2,0.5,0.25,8,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->Y C00-C01 C01-X,0.000139749999999772,0.0,0.000139749999999772,,10,0.0013029579999992436,200,143,0,0,57,5,0.7,1.0,2,0.7,2,143,143,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000009_bw025,4,2,0.5,0.25,9,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.0001965420000002993,0.0,0.0001965420000002993,,32,0.005242459000000643,200,145,0,0,55,5,0.7,1.0,2,0.8,2,145,145,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000010_bw025,4,2,0.5,0.25,10,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 W->Y X->Y C00-C01 C01-X C03-X,0.00019474999999946618,0.0,0.00019474999999946618,,32,0.005240249999999946,200,156,0,0,44,5,0.7,1.0,2,0.8,2,156,156,0,0,1.0,0.0,0.0
c04_s02_cov050_seed00000011_bw025,4,2,0.5,0.25,11,X,Y,2,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C00-C03 C01-X,0.00012304200000023968,0.0,0.00012304200000023968,,10,0.0012943750000005139,200,145,0,0,55,5,0.7,1.0,2,0.8,2,145,145,0,0,1.0,0.0,0.0
