network,x,y,condition,frame_row_id,shard_id,z_star,stored_radius,gac_radius,gac_exact,equal,z_gac_valid_at_g0,backdoor_recheck,sanity_status
insurance,RiskAversion,CarValue,D_LLM_72B,57696488b290bd40,llm__D_LLM_72B__insurance,"[""Age"", ""Mileage""]",1,1,True,True,True,,
insurance,RiskAversion,Cushioning,D_LLM_72B,3ede2a5e8f4c3a71,llm__D_LLM_72B__insurance,"[""Age""]",1,1,True,True,True,,
insurance,RiskAversion,DrivHist,D_LLM_72B,d5c814d5c5968a2c,llm__D_LLM_72B__insurance,"[""Age""]",1,1,True,True,True,,
insurance,RiskAversion,DrivQuality,D_LLM_72B,3e3745c7efa205e2,llm__D_LLM_72B__insurance,"[""Age""]",1,1,True,True,True,,
insurance,RiskAversion,DrivingSkill,D_LLM_72B,d61af23e350fc4bb,llm__D_LLM_72B__insurance,"[""Age""]",1,1,True,True,True,,
insurance,RiskAversion,HomeBase,D_LLM_72B,c7e7c6d3a08a89de,llm__D_LLM_72B__insurance,"[""Age""]",1,1,True,True,True,,
insurance,RiskAversion,ILiCost,D_LLM_72B,7b43c1771d9de230,llm__D_LLM_72B__insurance,"[""Age"", ""Mileage""]",1,1,True,True,True,,
insurance,RiskAversion,MakeModel,D_LLM_72B,5798e3ff5ee9a353,llm__D_LLM_72B__insurance,"[""Age""]",1,1,True,True,True,,
insurance,RiskAversion,MedCost,D_LLM_72B,21d4141a294899ab,llm__D_LLM_72B__insurance,"[""Age"", ""Mileage""]",1,1,True,True,True,,
insurance,RiskAversion,OtherCarCost,D_LLM_72B,99dda0df99123e4c,llm__D_LLM_72B__insurance,"[""Age"", ""Mileage""]",1,1,True,True,True,,
insurance,RiskAversion,PropCost,D_LLM_72B,6162857e9829ce50,llm__D_LLM_72B__insurance,"[""Age"", ""Mileage""]",1,1,True,True,True,,
insurance,RiskAversion,RuggedAuto,D_LLM_72B,5b0bb0d19fd99c97,llm__D_LLM_72B__insurance,"[""Age""]",1,1,True,True,True,,
insurance,RiskAversion,SeniorTrain,D_LLM_72B,474c2a76ff97d32e,llm__D_LLM_72B__insurance,"[""Age""]",1,1,True,True,True,,
insurance,RiskAversion,Theft,D_LLM_72B,3d980affaebf3e47,llm__D_LLM_72B__insurance,"[""Age"", ""Mileage""]",1,1,True,True,True,,
insurance,RiskAversion,ThisCarCost,D_LLM_72B,8e1cb17017576596,llm__D_LLM_72B__insurance,"[""Age"", ""Mileage""]",1,1,True,True,True,,
insurance,RiskAversion,ThisCarDam,D_LLM_72B,270a9e07b90a1fc9,llm__D_LLM_72B__insurance,"[""Age"", ""Mileage""]",1,1,True,True,True,,
insurance,RiskAversion,VehicleYear,D_LLM_72B,b910ce3e220dde8f,llm__D_LLM_72B__insurance,"[""Age""]",1,1,True,True,True,,
insurance,SeniorTrain,Accident,D_LLM_72B,00ac946c42b8e3b3,llm__D_LLM_72B__insurance,"[""Age"", ""Antilock"", ""Mileage"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SeniorTrain,DrivHist,D_LLM_72B,0f54beddd6bd9c0e,llm__D_LLM_72B__insurance,"[""Age"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SeniorTrain,DrivQuality,D_LLM_72B,aba6c5b37d3f458f,llm__D_LLM_72B__insurance,"[""Age"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SeniorTrain,DrivingSkill,D_LLM_72B,4dd3b43ca7859c56,llm__D_LLM_72B__insurance,"[""Age""]",2,2,True,True,True,,
insurance,SeniorTrain,ILiCost,D_LLM_72B,6f90fa6c3aa8099f,llm__D_LLM_72B__insurance,"[""Age"", ""Antilock"", ""Mileage"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SeniorTrain,MedCost,D_LLM_72B,ae5fe09b60dcb805,llm__D_LLM_72B__insurance,"[""Age"", ""Antilock"", ""Cushioning"", ""Mileage"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SeniorTrain,OtherCarCost,D_LLM_72B,e53ff8f72065b3bc,llm__D_LLM_72B__insurance,"[""Age"", ""Antilock"", ""Mileage"", ""RiskAversion"", ""RuggedAuto""]",1,1,True,True,True,,
insurance,SeniorTrain,PropCost,D_LLM_72B,160d3134075f503d,llm__D_LLM_72B__insurance,"[""Age"", ""Antilock"", ""CarValue"", ""Mileage"", ""RiskAversion"", ""RuggedAuto"", ""Theft""]",1,1,True,True,True,,
insurance,SeniorTrain,ThisCarCost,D_LLM_72B,504829f8923887ad,llm__D_LLM_72B__insurance,"[""Age"", ""Antilock"", ""CarValue"", ""Mileage"", ""RiskAversion"", ""RuggedAuto"", ""Theft""]",1,1,True,True,True,,
insurance,SeniorTrain,ThisCarDam,D_LLM_72B,2f013c531e35524e,llm__D_LLM_72B__insurance,"[""Age"", ""Antilock"", ""Mileage"", ""RiskAversion"", ""RuggedAuto""]",1,1,True,True,True,,
insurance,SocioEcon,Accident,D_LLM_72B,66d4ed6bea9bcbf9,llm__D_LLM_72B__insurance,"[""DrivQuality"", ""Mileage"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,Airbag,D_LLM_72B,76f2c32b39535d54,llm__D_LLM_72B__insurance,"[""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,AntiTheft,D_LLM_72B,bde8f696f63d7fb6,llm__D_LLM_72B__insurance,"[""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,Antilock,D_LLM_72B,d28948a731aaffce,llm__D_LLM_72B__insurance,"[""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,CarValue,D_LLM_72B,01aa855b13d0f578,llm__D_LLM_72B__insurance,"[""Mileage"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,Cushioning,D_LLM_72B,9531c3cf22625ca9,llm__D_LLM_72B__insurance,"[""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,HomeBase,D_LLM_72B,b4f1bf59854fb1b2,llm__D_LLM_72B__insurance,"[""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,ILiCost,D_LLM_72B,6c3be5600db81ed6,llm__D_LLM_72B__insurance,"[""DrivQuality"", ""Mileage"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,MakeModel,D_LLM_72B,8e3c66e9ac95daa0,llm__D_LLM_72B__insurance,"[""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,MedCost,D_LLM_72B,82d2014e472303d2,llm__D_LLM_72B__insurance,"[""Age"", ""DrivQuality"", ""Mileage"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,OtherCarCost,D_LLM_72B,4ea300b5ee59a629,llm__D_LLM_72B__insurance,"[""DrivQuality"", ""Mileage"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,PropCost,D_LLM_72B,b17291b8673affcb,llm__D_LLM_72B__insurance,"[""DrivQuality"", ""Mileage"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,RuggedAuto,D_LLM_72B,d74450dbc0fff5e1,llm__D_LLM_72B__insurance,"[""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,Theft,D_LLM_72B,4b7369b16edfe50f,llm__D_LLM_72B__insurance,"[""Mileage"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,ThisCarCost,D_LLM_72B,cd4d9fed66480b80,llm__D_LLM_72B__insurance,"[""DrivQuality"", ""Mileage"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,ThisCarDam,D_LLM_72B,cc37124d831d396a,llm__D_LLM_72B__insurance,"[""DrivQuality"", ""Mileage"", ""RiskAversion""]",1,1,True,True,True,,
insurance,SocioEcon,VehicleYear,D_LLM_72B,7d11ccc86a08b422,llm__D_LLM_72B__insurance,"[""RiskAversion""]",1,1,True,True,True,,
magic-irri,G3209,G3222,D_LLM_72B,bdaa44ea75b50345,llm__D_LLM_72B__magic-irri,"[""G3212"", ""G3219""]",1,1,True,True,True,,
magic-irri,G3209,GW,D_LLM_72B,96ccbef1f70157dc,llm__D_LLM_72B__magic-irri,"[""G1266"", ""G2764"", ""G317"", ""G3212"", ""G3219"", ""G3927"", ""G4432"", ""G5794"", ""GL""]",1,1,True,True,True,,
magic-irri,G3212,CHALK,D_LLM_72B,a4bc7203128968d3,llm__D_LLM_72B__magic-irri,"[""G1266"", ""G1378"", ""G1533"", ""G2089"", ""G2639"", ""G2764"", ""G3136"", ""G317"", ""G3219"", ""G3823"", ""G3927"", ""G3964"", ""G4109"", ""G4145"", ""G4432"", ""G5794"", ""GL""]",2,2,True,True,True,,
magic-irri,G3212,HT,D_LLM_72B,70bef2c3cc4a9bd8,llm__D_LLM_72B__magic-irri,"[""G1378"", ""G1533"", ""G2639"", ""G3136"", ""G3219"", ""G3823"", ""G4145"", ""G4156"", ""G4382"", ""G678""]",2,2,True,True,True,,
magic-irri,G3212,YLD,D_LLM_72B,48381ef5aad1e884,llm__D_LLM_72B__magic-irri,"[""G1266"", ""G1378"", ""G1533"", ""G1888"", ""G1958"", ""G2639"", ""G2670"", ""G2764"", ""G3092"", ""G3136"", ""G317"", ""G3219"", ""G3823"", ""G3927"", ""G4145"", ""G4156"", ""G4382"", ""G4432"", ""G4744"", ""G5006"", ""G5794"", ""G678"", ""GL""]",2,2,True,True,True,,
magic-irri,G3222,CHALK,D_LLM_72B,e1720de1536b7334,llm__D_LLM_72B__magic-irri,"[""AMY"", ""FT"", ""G2089"", ""G2764"", ""G3209"", ""G3212"", ""G3219"", ""G3862"", ""G3927"", ""G3964"", ""G4109"", ""G4432"", ""G5794"", ""GL""]",1,1,True,True,True,,
magic-irri,G3222,GTEMP,D_LLM_72B,beaed9d0e9eaf1e8,llm__D_LLM_72B__magic-irri,"[""AMY"", ""G3209"", ""G3212"", ""G3219""]",1,1,True,True,True,,
magic-irri,G3222,YLD,D_LLM_72B,448a813b0c551b3a,llm__D_LLM_72B__magic-irri,"[""AMY"", ""FT"", ""G1533"", ""G1888"", ""G1958"", ""G2670"", ""G2764"", ""G3092"", ""G3209"", ""G3212"", ""G3219"", ""G3927"", ""G4432"", ""G4744"", ""G5006"", ""G5794"", ""GL"", ""HT""]",1,1,True,True,True,,
magic-irri,G4145,CHALK,D_LLM_72B,95e5c59b88cf8e06,llm__D_LLM_72B__magic-irri,"[""G1266"", ""G1378"", ""G1533"", ""G2089"", ""G2639"", ""G2764"", ""G3136"", ""G317"", ""G3219"", ""G3823"", ""G3927"", ""G3964"", ""G4109"", ""G4432"", ""G5794"", ""GL""]",1,1,True,True,True,,
magic-irri,G4145,HT,D_LLM_72B,7308fa6b35c97b1d,llm__D_LLM_72B__magic-irri,"[""G1378"", ""G1533"", ""G2639"", ""G3136"", ""G3219"", ""G3823"", ""G4109"", ""G4382"", ""G678""]",1,1,True,True,True,,
magic-irri,G4145,YLD,D_LLM_72B,e17d23404832935c,llm__D_LLM_72B__magic-irri,"[""G1266"", ""G1378"", ""G1533"", ""G1888"", ""G1958"", ""G2639"", ""G2670"", ""G2764"", ""G3092"", ""G3136"", ""G317"", ""G3219"", ""G3823"", ""G3927"", ""G4109"", ""G4382"", ""G4432"", ""G4744"", ""G5006"", ""G5794"", ""G678"", ""GL""]",1,1,True,True,True,,
magic-niab,G1294,FT,D_LLM_72B,700f8d3fcf5fbf38,llm__D_LLM_72B__magic-niab,"[""G1217"", ""G1263"", ""G1276"", ""G2318"", ""G257"", ""G266"", ""G2953"", ""G775""]",1,1,True,True,True,,
magic-niab,G1294,YLD,D_LLM_72B,f6acfb087af7447f,llm__D_LLM_72B__magic-niab,"[""G1217"", ""G1263"", ""G1276"", ""G1750"", ""G1896"", ""G2318"", ""G257"", ""G2570"", ""G260"", ""G266"", ""G2920"", ""G2953"", ""G311"", ""G775"", ""G795"", ""G800"", ""G832"", ""G847"", ""G866"", ""G942"", ""MIL""]",1,1,True,True,True,,
magic-niab,G1294,YR.FIELD,D_LLM_72B,b0bab7a7bd1aa719,llm__D_LLM_72B__magic-niab,"[""G1217"", ""G1263"", ""G1276"", ""G1373"", ""G1750"", ""G200"", ""G2208"", ""G2318"", ""G257"", ""G261"", ""G266"", ""G2953"", ""G311"", ""G599"", ""G775"", ""G795"", ""G800"", ""G866"", ""MIL""]",1,1,True,True,True,,
magic-niab,G2208,MIL,D_LLM_72B,9f13faa1069a0e9a,llm__D_LLM_72B__magic-niab,"[""G1338"", ""G1945"", ""G524""]",1,1,True,True,True,,
magic-niab,G2208,YLD,D_LLM_72B,c3da28b64e3de4fd,llm__D_LLM_72B__magic-niab,"[""G1263"", ""G1276"", ""G1294"", ""G1338"", ""G1750"", ""G1945"", ""G2318"", ""G2570"", ""G260"", ""G266"", ""G2835"", ""G2920"", ""G2953"", ""G311"", ""G418"", ""G524"", ""G775"", ""G795"", ""G800"", ""G832"", ""G866"", ""HT""]",1,1,True,True,True,,
magic-niab,G2208,YR.FIELD,D_LLM_72B,47a900744f40e25f,llm__D_LLM_72B__magic-niab,"[""G1263"", ""G1276"", ""G1294"", ""G1338"", ""G1373"", ""G1750"", ""G1945"", ""G200"", ""G2318"", ""G261"", ""G266"", ""G2835"", ""G2953"", ""G311"", ""G418"", ""G524"", ""G599"", ""G775"", ""G795"", ""G800"", ""G866""]",1,1,True,True,True,,
magic-niab,G2208,YR.GLASS,D_LLM_72B,cbc5a4d1356afa30,llm__D_LLM_72B__magic-niab,"[""G1338"", ""G1750"", ""G1945"", ""G311"", ""G418"", ""G524"", ""G795"", ""G800"", ""G866""]",1,1,True,True,True,,
magic-niab,G257,FT,D_LLM_72B,528c2d6fa31d4853,llm__D_LLM_72B__magic-niab,"[""G1263"", ""G1276"", ""G1294"", ""G2318"", ""G266"", ""G2835"", ""G2953"", ""G775""]",2,2,True,True,True,,
magic-niab,G257,G1800,D_LLM_72B,a516adc5e4d9ea6f,llm__D_LLM_72B__magic-niab,"[""G2835"", ""G2953""]",2,2,True,True,True,,
magic-niab,G257,MIL,D_LLM_72B,465eb4017bf6911e,llm__D_LLM_72B__magic-niab,"[""G1338"", ""G1945"", ""G2208"", ""G524""]",1,1,True,True,True,,
magic-niab,G257,YLD,D_LLM_72B,bc8aaf03d57dfbc1,llm__D_LLM_72B__magic-niab,"[""G1263"", ""G1276"", ""G1294"", ""G1338"", ""G1750"", ""G1945"", ""G2208"", ""G2318"", ""G2570"", ""G260"", ""G266"", ""G2835"", ""G2920"", ""G2953"", ""G311"", ""G418"", ""G524"", ""G775"", ""G795"", ""G800"", ""G832"", ""G866"", ""HT""]",1,1,True,True,True,,
magic-niab,G257,YR.FIELD,D_LLM_72B,6c116de275543e40,llm__D_LLM_72B__magic-niab,"[""G1263"", ""G1276"", ""G1294"", ""G1338"", ""G1373"", ""G1750"", ""G1945"", ""G200"", ""G2208"", ""G2318"", ""G261"", ""G266"", ""G2835"", ""G2953"", ""G311"", ""G418"", ""G524"", ""G599"", ""G775"", ""G795"", ""G800"", ""G866""]",1,1,True,True,True,,
magic-niab,G257,YR.GLASS,D_LLM_72B,516cbeed038bf63d,llm__D_LLM_72B__magic-niab,"[""G1338"", ""G1750"", ""G1945"", ""G2208"", ""G311"", ""G418"", ""G524"", ""G795"", ""G800"", ""G866""]",1,1,True,True,True,,
magic-niab,G2835,FT,D_LLM_72B,a5296603d0a00fad,llm__D_LLM_72B__magic-niab,"[""G1217"", ""G1263"", ""G1276"", ""G1294"", ""G2318"", ""G257"", ""G266"", ""G2953"", ""G775""]",2,2,True,True,True,,
magic-niab,G2835,YLD,D_LLM_72B,2673760ec596369f,llm__D_LLM_72B__magic-niab,"[""G1217"", ""G1263"", ""G1276"", ""G1294"", ""G1896"", ""G2318"", ""G257"", ""G2570"", ""G260"", ""G266"", ""G2920"", ""G2953"", ""G775"", ""G832"", ""G847"", ""G942"", ""YR.GLASS""]",2,2,True,True,True,,
magic-niab,G2835,YR.FIELD,D_LLM_72B,fd2c2aed45bd8ffb,llm__D_LLM_72B__magic-niab,"[""G1217"", ""G1263"", ""G1276"", ""G1294"", ""G1373"", ""G200"", ""G2208"", ""G2318"", ""G257"", ""G261"", ""G266"", ""G2953"", ""G418"", ""G599"", ""G775"", ""YR.GLASS""]",2,2,True,True,True,,
mediator,X,Y,D_LLM_72B,4690bbef84a6f7a6,llm__D_LLM_72B__mediator,"[""I""]",1,1,True,True,True,,
paths,10,D,D_LLM_72B,40144fa39966666c,llm__D_LLM_72B__paths,"[""8"", ""E""]",9,9,True,True,True,,
paths,11,D,D_LLM_72B,01a060168c24e5ae,llm__D_LLM_72B__paths,"[""8"", ""E""]",10,10,True,True,True,,
paths,12,D,D_LLM_72B,c7e24751542b6c34,llm__D_LLM_72B__paths,"[""8"", ""E""]",11,11,True,True,True,,
paths,13,D,D_LLM_72B,1e1002d06d78ce95,llm__D_LLM_72B__paths,"[""8"", ""E""]",12,12,True,True,True,,
paths,14,D,D_LLM_72B,795dd69bddd54519,llm__D_LLM_72B__paths,"[""8"", ""E""]",13,13,True,True,True,,
paths,2,D,D_LLM_72B,1a224cf34694af97,llm__D_LLM_72B__paths,"[""1""]",1,1,True,True,True,,
paths,2,E,D_LLM_72B,580e505208d80d7b,llm__D_LLM_72B__paths,"[""1""]",1,1,True,True,True,,
paths,3,D,D_LLM_72B,9133ffc9829c4c67,llm__D_LLM_72B__paths,"[""1""]",2,2,True,True,True,,
paths,3,E,D_LLM_72B,1a8469568b240572,llm__D_LLM_72B__paths,"[""1""]",2,2,True,True,True,,
paths,4,D,D_LLM_72B,31c705452fb806d6,llm__D_LLM_72B__paths,"[""1""]",3,3,True,True,True,,
paths,4,E,D_LLM_72B,df77e6a3fbf720c6,llm__D_LLM_72B__paths,"[""1""]",3,3,True,True,True,,
paths,5,D,D_LLM_72B,2b7ee7b6f4f28298,llm__D_LLM_72B__paths,"[""1""]",4,4,True,True,True,,
paths,5,E,D_LLM_72B,bc3cc61c682fa1ec,llm__D_LLM_72B__paths,"[""1""]",4,4,True,True,True,,
paths,6,D,D_LLM_72B,89e6223598370002,llm__D_LLM_72B__paths,"[""1""]",5,5,True,True,True,,
paths,6,E,D_LLM_72B,291d683eeb58e264,llm__D_LLM_72B__paths,"[""1""]",5,5,True,True,True,,
paths,7,D,D_LLM_72B,314b73aaa8710b32,llm__D_LLM_72B__paths,"[""1""]",6,6,True,True,True,,
paths,8,D,D_LLM_72B,da3151042aefb797,llm__D_LLM_72B__paths,"[""E""]",7,7,True,True,True,,
paths,9,D,D_LLM_72B,0f0ec8df8dac0268,llm__D_LLM_72B__paths,"[""8"", ""E""]",8,8,True,True,True,,
sachs,Mek,Akt,D_LLM_72B,4b1364f9d8d89745,llm__D_LLM_72B__sachs,"[""PKC"", ""Raf""]",1,1,True,True,True,,
sachs,Mek,Erk,D_LLM_72B,36375a012f0752e1,llm__D_LLM_72B__sachs,"[""PKC"", ""Raf""]",1,1,True,True,True,,
sachs,PKA,Akt,D_LLM_72B,783f25cd41d1e1a3,llm__D_LLM_72B__sachs,"[""Mek""]",1,1,True,True,True,,
sachs,PKA,Erk,D_LLM_72B,763dffb2e42172b6,llm__D_LLM_72B__sachs,"[""Mek""]",1,1,True,True,True,,
sachs,PKA,Jnk,D_LLM_72B,7be8a0fa3b86519e,llm__D_LLM_72B__sachs,"[""PKC""]",3,3,True,True,True,,
sachs,PKA,P38,D_LLM_72B,78dfa4be856a14ae,llm__D_LLM_72B__sachs,"[""PKC""]",3,3,True,True,True,,
sachs,Raf,Akt,D_LLM_72B,c4d9d68c0c911027,llm__D_LLM_72B__sachs,"[""PKC""]",1,1,True,True,True,,
sachs,Raf,Erk,D_LLM_72B,e99d30543b5d8e49,llm__D_LLM_72B__sachs,"[""PKC""]",1,1,True,True,True,,
sachs,Raf,Mek,D_LLM_72B,b98d75bfaad878a2,llm__D_LLM_72B__sachs,"[""PKC""]",1,1,True,True,True,,
water,CKNI_12_15,CBODD_12_30,D_LLM_72B,e3492909c03b4134,llm__D_LLM_72B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CNOD_12_15"", ""C_NI_12_15""]",1,1,True,True,True,,
water,CKNI_12_15,CBODD_12_45,D_LLM_72B,4fbadbf744af268a,llm__D_LLM_72B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CBODN_12_30"", ""CNOD_12_15"", ""CNOD_12_30"", ""C_NI_12_15"", ""C_NI_12_30""]",1,1,True,True,True,,
water,CKNI_12_15,CBODN_12_45,D_LLM_72B,22e7b8c9588ee2d8,llm__D_LLM_72B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CBODN_12_30"", ""CNOD_12_15"", ""CNON_12_30"", ""C_NI_12_15""]",1,1,True,True,True,,
water,CKNI_12_15,CKND_12_30,D_LLM_72B,270713aa1972abbe,llm__D_LLM_72B__water,"[""CKND_12_15"", ""CKNN_12_15""]",1,1,True,True,True,,
water,CKNI_12_15,CKND_12_45,D_LLM_72B,6ba85df8aa097fb4,llm__D_LLM_72B__water,"[""CKND_12_15"", ""CKNN_12_15"", ""CKNN_12_30""]",1,1,True,True,True,,
water,CKNI_12_15,CKNN_12_45,D_LLM_72B,dba47fe285040c66,llm__D_LLM_72B__water,"[""CKND_12_15"", ""CKNN_12_15"", ""CKNN_12_30""]",1,1,True,True,True,,
water,CKNI_12_15,CNOD_12_45,D_LLM_72B,f61827ba5c0b0a0c,llm__D_LLM_72B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CNOD_12_15"", ""CNOD_12_30"", ""CNON_12_30"", ""C_NI_12_15""]",1,1,True,True,True,,
water,CKNI_12_30,CBODD_12_45,D_LLM_72B,7f0e08bd3acf2ab5,llm__D_LLM_72B__water,"[""CBODD_12_30"", ""CBODN_12_30"", ""CNOD_12_30"", ""C_NI_12_30""]",2,2,True,True,True,,
water,CKNI_12_30,CKND_12_45,D_LLM_72B,91cc16fb0398ce74,llm__D_LLM_72B__water,"[""CKND_12_30"", ""CKNN_12_30""]",2,2,True,True,True,,
water,C_NI_12_15,CBODD_12_30,D_LLM_72B,3d826b4ac9a350f4,llm__D_LLM_72B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CKNI_12_15"", ""CNOD_12_15""]",1,1,True,True,True,,
water,C_NI_12_15,CBODD_12_45,D_LLM_72B,22dce2e7cb2e5e2a,llm__D_LLM_72B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CBODN_12_30"", ""CKNI_12_15"", ""CKNI_12_30"", ""CNOD_12_15"", ""CNOD_12_30""]",1,1,True,True,True,,
water,C_NI_12_15,CBODN_12_45,D_LLM_72B,b525806c421b2285,llm__D_LLM_72B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CBODN_12_30"", ""CKNI_12_15"", ""CNOD_12_15"", ""CNON_12_30""]",1,1,True,True,True,,
water,C_NI_12_15,CNOD_12_45,D_LLM_72B,4c2074329cae4ad3,llm__D_LLM_72B__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CKNI_12_15"", ""CNOD_12_15"", ""CNOD_12_30"", ""CNON_12_30""]",1,1,True,True,True,,
water,C_NI_12_30,CBODD_12_45,D_LLM_72B,7d845e19e280d05c,llm__D_LLM_72B__water,"[""CBODD_12_30"", ""CBODN_12_30"", ""CKNI_12_30"", ""CNOD_12_30""]",2,2,True,True,True,,
win95pts,AvlblVrtlMmry,Problem3,D_LLM_72B,05ee72c5d0f2900f,llm__D_LLM_72B__win95pts,"[""CmpltPgPrntd""]",1,1,True,True,True,,
win95pts,AppDtGnTm,DeskPrntSpd,D_LLM_72B,1b8ddb91b8dfac07,llm__D_LLM_72B__win95pts,"[""PrtMem""]",1,1,True,True,True,,
win95pts,AppDtGnTm,NtSpd,D_LLM_72B,5d7a4de19d26375d,llm__D_LLM_72B__win95pts,"[""NtwrkCnfg"", ""PrtMem"", ""PrtQueue""]",1,1,True,True,True,,
Acid_1996,x4,x10,D_LLM_GEMMA_27B,bfda8d867f276ef9,llm__D_LLM_GEMMA_27B__Acid_1996,"[""x2""]",1,1,True,True,True,,
Acid_1996,x4,x11,D_LLM_GEMMA_27B,6452110315a85e00,llm__D_LLM_GEMMA_27B__Acid_1996,"[""x2""]",1,1,True,True,True,,
Acid_1996,x4,x12,D_LLM_GEMMA_27B,e15536e68a58aeb2,llm__D_LLM_GEMMA_27B__Acid_1996,"[""x2""]",1,1,True,True,True,,
Acid_1996,x4,x13,D_LLM_GEMMA_27B,2d2f7a04bd2a7102,llm__D_LLM_GEMMA_27B__Acid_1996,"[""x2""]",1,1,True,True,True,,
Acid_1996,x4,x15,D_LLM_GEMMA_27B,1a9fb26cde2ba1f0,llm__D_LLM_GEMMA_27B__Acid_1996,"[""x2"", ""x8""]",1,1,True,True,True,,
Acid_1996,x4,x17,D_LLM_GEMMA_27B,7ec1805904350188,llm__D_LLM_GEMMA_27B__Acid_1996,"[""x2"", ""x8""]",1,1,True,True,True,,
Acid_1996,x4,x18,D_LLM_GEMMA_27B,4677b162733a7729,llm__D_LLM_GEMMA_27B__Acid_1996,"[""x2"", ""x8""]",1,1,True,True,True,,
Acid_1996,x4,x5,D_LLM_GEMMA_27B,1d3b54df6c4d3b94,llm__D_LLM_GEMMA_27B__Acid_1996,"[""x2""]",1,1,True,True,True,,
Acid_1996,x4,x7,D_LLM_GEMMA_27B,7a02b4ec2b626b8b,llm__D_LLM_GEMMA_27B__Acid_1996,"[""x2""]",1,1,True,True,True,,
Acid_1996,x4,x9,D_LLM_GEMMA_27B,9569d3cd94e48936,llm__D_LLM_GEMMA_27B__Acid_1996,"[""x2""]",1,1,True,True,True,,
Didelez_2010,Occ,HRT,D_LLM_GEMMA_27B,f2e41783c91b4dfa,llm__D_LLM_GEMMA_27B__Didelez_2010,"[""Age""]",1,1,True,True,True,,
Didelez_2010,Occ,S,D_LLM_GEMMA_27B,aca165b64d0ff084,llm__D_LLM_GEMMA_27B__Didelez_2010,"[""Age""]",1,1,True,True,True,,
Didelez_2010,Occ,TCI,D_LLM_GEMMA_27B,a8ef449112a6f518,llm__D_LLM_GEMMA_27B__Didelez_2010,"[""Age""]",1,1,True,True,True,,
Didelez_2010,Smo,HRT,D_LLM_GEMMA_27B,e914720ddf250e94,llm__D_LLM_GEMMA_27B__Didelez_2010,"[""Age""]",2,2,True,True,True,,
Didelez_2010,Smo,S,D_LLM_GEMMA_27B,f81f1f997b9ce346,llm__D_LLM_GEMMA_27B__Didelez_2010,"[""Age"", ""Thist""]",2,2,True,True,True,,
Didelez_2010,Smo,TCI,D_LLM_GEMMA_27B,a9aac82169514f11,llm__D_LLM_GEMMA_27B__Didelez_2010,"[""Age"", ""Thist""]",2,2,True,True,True,,
Didelez_2010,Thist,S,D_LLM_GEMMA_27B,6fcac93be07c1921,llm__D_LLM_GEMMA_27B__Didelez_2010,"[""Age"", ""HRT"", ""Smo""]",2,2,True,True,True,,
Didelez_2010,Thist,TCI,D_LLM_GEMMA_27B,7dc8ca6d39da58de,llm__D_LLM_GEMMA_27B__Didelez_2010,"[""Age"", ""HRT"", ""Smo""]",2,2,True,True,True,,
Kampen_2014,ALN,DET,D_LLM_GEMMA_27B,c8a7f15eeb122746,llm__D_LLM_GEMMA_27B__Kampen_2014,"[""AFF"", ""APA""]",1,1,True,True,True,,
Kampen_2014,ALN,EGC,D_LLM_GEMMA_27B,2e65302192e77850,llm__D_LLM_GEMMA_27B__Kampen_2014,"[""AFF"", ""APA""]",1,1,True,True,True,,
Kampen_2014,ALN,FTW,D_LLM_GEMMA_27B,aeb88d6e26e82a3a,llm__D_LLM_GEMMA_27B__Kampen_2014,"[""AFF"", ""APA""]",1,1,True,True,True,,
Kampen_2014,ALN,HOS,D_LLM_GEMMA_27B,e960a0e2d9d0d3db,llm__D_LLM_GEMMA_27B__Kampen_2014,"[""AFF"", ""APA""]",1,1,True,True,True,,
